,datetime(yyyy-mm-dd hh),co2_flow(l),Amstel_Utra_tot_volume(l),Amstel_Utra_age_volume(days*l),Carta_Blanca_tot_volume(l),Carta_Blanca_age_volume(days*l),Coors_Light_tot_volume(l),Coors_Light_age_volume(days*l),Miller_tot_volume(l),Miller_age_volume(days*l),Sol_tot_volume(l),Sol_age_volume(days*l),Tecate_tot_volume(l),Tecate_age_volume(days*l),Tecate_Light_tot_volume(l),Tecate_Light_age_volume(days*l),RIZZOS_tot_volume(l),RIZZOS_age_volume(days*l),Bohemia_tot_volume(l),Bohemia_age_volume(days*l),Noche_Buena_tot_volume(l),Noche_Buena_age_volume(days*l)
5878,2023-04-23 05,205663.07763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1706516.6666666667,22200.0,574108.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5879,2023-04-23 06,197012.56311035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1707083.3333333333,29000.0,575316.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5880,2023-04-23 07,198914.99096679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1707650.0,29000.0,576525.0,0.0,0.0,0.0,0.0,0.0,0.0
5881,2023-04-23 08,198787.4755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1708216.6666666667,29000.0,577733.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5882,2023-04-23 09,196862.40112304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1708783.3333333333,29000.0,578941.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5883,2023-04-23 10,220913.90258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1709350.0,29000.0,580150.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,2023-04-23 11,233167.4766845703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1709916.6666666667,29000.0,581358.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5885,2023-04-23 12,198760.0653076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1710483.3333333333,29000.0,582566.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5886,2023-04-23 13,229200.14038085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,1711050.0,29000.0,583775.0,0.0,0.0,0.0,0.0,0.0,0.0
5887,2023-04-23 14,182893.1063232422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,283.3333333333333,13600.0,1711616.6666666667,29000.0,584983.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5888,2023-04-23 15,231607.8720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,566.6666666666666,13600.0,1712183.3333333333,29000.0,586191.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5889,2023-04-23 16,236416.58325195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,850.0,13600.0,1712750.0,29000.0,587400.0,0.0,0.0,0.0,0.0,0.0,0.0
5890,2023-04-23 17,257113.70581054688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,1133.3333333333333,13600.0,1713316.6666666667,29000.0,588608.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5891,2023-04-23 18,255365.40966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,1416.6666666666667,13600.0,1713883.3333333333,29000.0,589816.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5892,2023-04-23 19,264409.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,1700.0,13600.0,1714450.0,29000.0,591025.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,2023-04-23 20,257206.66442871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,1983.3333333333335,13600.0,1715016.6666666667,29000.0,592233.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5894,2023-04-23 21,269827.6926269531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,2266.6666666666665,13600.0,1715583.3333333333,29000.0,593441.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5895,2023-04-23 22,256771.27685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,2550.0,13600.0,1716150.0,29000.0,594650.0,0.0,0.0,0.0,0.0,0.0,0.0
5896,2023-04-23 23,270733.025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,2833.3333333333335,13600.0,1716716.6666666667,29000.0,595858.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5897,2023-04-24 00,245558.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,3116.6666666666665,13600.0,1717283.3333333333,29000.0,597066.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5898,2023-04-24 01,278169.94274902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,3400.0,13600.0,1717850.0,29000.0,598275.0,0.0,0.0,0.0,0.0,0.0,0.0
5899,2023-04-24 02,287523.5920410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,3683.333333333333,13600.0,1718416.6666666667,29000.0,599483.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5900,2023-04-24 03,267560.18896484375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,87.5,6800.0,3966.666666666667,13600.0,1718983.3333333333,29000.0,600691.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5901,2023-04-24 04,262599.33056640625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,175.0,6800.0,4250.0,13600.0,1719550.0,29000.0,601900.0,0.0,0.0,0.0,0.0,0.0,0.0
5902,2023-04-24 05,258100.07788085938,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,262.5,6800.0,4533.333333333333,13600.0,1720116.6666666667,29000.0,603108.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5903,2023-04-24 06,260745.7626953125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,350.0,13600.0,5100.0,13600.0,1720683.3333333333,29000.0,604316.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5904,2023-04-24 07,231868.46850585938,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,437.5,13600.0,5666.666666666667,13600.0,1721250.0,29000.0,605525.0,0.0,0.0,0.0,0.0,0.0,0.0
5905,2023-04-24 08,214345.373046875,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,525.0,13600.0,6233.333333333333,13600.0,1721816.6666666667,29000.0,606733.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5906,2023-04-24 09,217374.40576171875,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,612.5,13600.0,6800.0,13600.0,1722383.3333333333,29000.0,607941.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5907,2023-04-24 10,260385.45703125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,700.0,13600.0,7366.666666666667,13600.0,1722950.0,29000.0,609150.0,0.0,0.0,0.0,0.0,0.0,0.0
5908,2023-04-24 11,285069.3811035156,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,787.5,13600.0,7933.333333333333,13600.0,1723516.6666666667,29000.0,610358.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5909,2023-04-24 12,283013.61193847656,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,875.0,13600.0,8500.0,13600.0,1724083.3333333333,29000.0,611566.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5910,2023-04-24 13,278936.6350097656,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,962.5,13600.0,9066.666666666666,13600.0,1724650.0,29000.0,612775.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,2023-04-24 14,268570.3972167969,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1050.0,13600.0,9633.333333333334,13600.0,1725216.6666666667,29000.0,613983.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5912,2023-04-24 15,259102.73706054688,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1137.5,13600.0,10200.0,13600.0,1725783.3333333333,29000.0,615191.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5913,2023-04-24 16,273662.7443847656,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1225.0,13600.0,10766.666666666666,13600.0,1726350.0,29000.0,616400.0,0.0,0.0,0.0,0.0,0.0,0.0
5914,2023-04-24 17,258309.0322265625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1312.5,13600.0,11333.333333333334,6800.0,1688100.0,29000.0,617608.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5915,2023-04-24 18,234306.78955078125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1400.0,13600.0,11900.0,6800.0,1688383.3333333333,29000.0,618816.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5916,2023-04-24 19,235780.98486328125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1487.5,13600.0,12466.666666666668,6800.0,1688666.6666666667,29000.0,620025.0,0.0,0.0,0.0,0.0,0.0,0.0
5917,2023-04-24 20,226480.5673828125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1575.0,13600.0,13033.333333333334,6800.0,1688950.0,29000.0,621233.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5918,2023-04-24 21,259705.76342773438,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1662.5,13600.0,13600.0,6800.0,1689233.3333333333,29000.0,622441.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5919,2023-04-24 22,273858.193359375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1750.0,13600.0,14166.666666666668,6800.0,1689516.6666666667,29000.0,623650.0,0.0,0.0,0.0,0.0,0.0,0.0
5920,2023-04-24 23,308418.5437011719,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1837.5,13600.0,14733.333333333334,6800.0,1689800.0,29000.0,624858.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5921,2023-04-25 00,302945.23486328125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1925.0,13600.0,15300.0,6800.0,1690083.3333333333,29000.0,626066.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5922,2023-04-25 01,304678.83337402344,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2012.5,13600.0,15866.666666666668,6800.0,1690366.6666666667,29000.0,627275.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,2023-04-25 02,228548.25366210938,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2100.0,13600.0,16433.333333333336,6800.0,1690650.0,29000.0,628483.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5924,2023-04-25 03,276062.53173828125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2187.5,13600.0,17000.0,6800.0,1690933.3333333333,29000.0,629691.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5925,2023-04-25 04,280688.1110839844,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2275.0,13600.0,17566.666666666668,6800.0,1691216.6666666667,29000.0,630900.0,0.0,0.0,0.0,0.0,0.0,0.0
5926,2023-04-25 05,277249.91162109375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2362.5,13600.0,18133.333333333336,6800.0,1691500.0,29000.0,632108.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5927,2023-04-25 06,272729.6052246094,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2450.0,13600.0,18700.0,6800.0,1691783.3333333333,29000.0,633316.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5928,2023-04-25 07,285932.60546875,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2537.5,13600.0,19266.666666666664,6800.0,1692066.6666666667,29000.0,634525.0,0.0,0.0,0.0,0.0,0.0,0.0
5929,2023-04-25 08,305805.4333496094,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2625.0,13600.0,19833.333333333336,6800.0,1692350.0,29000.0,635733.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5930,2023-04-25 09,307522.34814453125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2712.5,13600.0,20400.0,6800.0,1692633.3333333333,29000.0,636941.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5931,2023-04-25 10,300063.18603515625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2800.0,13600.0,20966.666666666664,6800.0,1692916.6666666667,35800.0,638433.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5932,2023-04-25 11,304316.5400390625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2887.5,13600.0,21533.333333333336,6800.0,1693200.0,29000.0,619525.0,0.0,0.0,0.0,0.0,0.0,0.0
5933,2023-04-25 12,328890.42626953125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2975.0,13600.0,22100.0,6800.0,1693483.3333333333,29000.0,620733.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5934,2023-04-25 13,328830.44189453125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3062.5,13600.0,22666.666666666664,6800.0,1693766.6666666667,29000.0,621941.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5935,2023-04-25 14,320830.6218261719,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3150.0,13600.0,23233.333333333332,6800.0,1694050.0,29000.0,623150.0,0.0,0.0,0.0,0.0,0.0,0.0
5936,2023-04-25 15,330525.1105957031,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3237.5,13600.0,23800.0,6800.0,1694333.3333333333,29000.0,624358.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5937,2023-04-25 16,341581.76953125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3325.0,13600.0,24366.666666666664,6800.0,1694616.6666666667,29000.0,625566.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5938,2023-04-25 17,316070.7705078125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3412.5,13600.0,24933.333333333332,6800.0,1694900.0,29000.0,626775.0,0.0,0.0,0.0,0.0,0.0,0.0
5939,2023-04-25 18,343273.2585449219,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3500.0,13600.0,25500.0,6800.0,1695183.3333333333,29000.0,627983.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5940,2023-04-25 19,340824.2121582031,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3587.5,13600.0,26066.666666666664,6800.0,1695466.6666666667,29000.0,629191.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5941,2023-04-25 20,298955.6501464844,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3675.0,13600.0,26633.333333333332,6800.0,1695750.0,29000.0,630400.0,0.0,0.0,0.0,0.0,0.0,0.0
5942,2023-04-25 21,352928.81689453125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3762.5,13600.0,27200.0,6800.0,1696033.3333333333,29000.0,631608.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5943,2023-04-25 22,352017.9228515625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3850.0,13600.0,27766.666666666664,6800.0,1696316.6666666667,29000.0,632816.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5944,2023-04-25 23,365987.6171875,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,3937.5,13600.0,28333.333333333332,6800.0,1696600.0,29000.0,634025.0,0.0,0.0,0.0,0.0,0.0,0.0
5945,2023-04-26 00,351811.75146484375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4025.0,13600.0,28900.0,6800.0,1696883.3333333333,29000.0,635233.3333333334,0.0,0.0,0.0,0.0,0.0,0.0
5946,2023-04-26 01,351445.08740234375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4112.5,13600.0,29466.666666666664,6800.0,1697166.6666666667,29000.0,636441.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5947,2023-04-26 02,343785.3134765625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4200.0,13600.0,30033.333333333332,6800.0,1697450.0,37600.0,638008.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5948,2023-04-26 03,372641.9528808594,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4287.5,13600.0,30600.0,6800.0,1697733.3333333333,37600.0,639575.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5949,2023-04-26 04,356309.8142089844,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4375.0,13600.0,31166.666666666664,6800.0,1698016.6666666667,37600.0,641141.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5950,2023-04-26 05,340464.7014160156,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4462.5,13600.0,31733.333333333332,6800.0,1698300.0,37600.0,642708.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5951,2023-04-26 06,343697.9182128906,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4550.0,13600.0,32300.0,6800.0,1698583.3333333333,37600.0,644275.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5952,2023-04-26 07,189031.8106689453,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4637.5,13600.0,32866.66666666667,6800.0,1698866.6666666667,37600.0,645841.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5953,2023-04-26 08,166204.63330078125,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4725.0,13600.0,33433.33333333333,13600.0,1699433.3333333333,37600.0,647408.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5954,2023-04-26 09,131563.63891601562,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4812.5,13600.0,34000.0,13600.0,1700000.0,37600.0,648975.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5955,2023-04-26 10,262639.0554199219,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4900.0,13600.0,34566.66666666667,13600.0,1700566.6666666667,37600.0,650541.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5956,2023-04-26 11,326632.4562988281,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,4987.5,13600.0,35133.33333333333,13600.0,1701133.3333333333,37600.0,652108.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5957,2023-04-26 12,312207.1162109375,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5075.0,13600.0,35700.0,13600.0,1701700.0,37600.0,653675.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5958,2023-04-26 13,298418.96728515625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5162.5,13600.0,36266.66666666667,13600.0,1702266.6666666667,37600.0,655241.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5959,2023-04-26 14,282545.6511230469,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5250.0,13600.0,36833.33333333333,13600.0,1702833.3333333333,37600.0,656808.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5960,2023-04-26 15,256802.66040039062,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5337.5,13600.0,37400.0,13600.0,1703400.0,37600.0,658375.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5961,2023-04-26 16,296068.04150390625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5425.0,13600.0,37966.66666666667,13600.0,1703966.6666666667,37600.0,659941.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5962,2023-04-26 17,257168.12951660156,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5512.5,13600.0,38533.33333333333,13600.0,1704533.3333333333,37600.0,661508.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5963,2023-04-26 18,289464.55407714844,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5600.0,13600.0,39100.0,13600.0,1705100.0,37600.0,663075.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5964,2023-04-26 19,295220.7077636719,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5687.5,13600.0,39666.66666666667,13600.0,1705666.6666666667,37600.0,664641.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5965,2023-04-26 20,295196.47509765625,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5775.0,13600.0,40233.33333333333,13600.0,1706233.3333333333,37600.0,666208.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5966,2023-04-26 21,277868.0324707031,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5862.5,13600.0,40800.0,13600.0,1706800.0,37600.0,667775.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5967,2023-04-26 22,291867.5207519531,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,5950.0,13600.0,41366.66666666667,13600.0,1707366.6666666667,37600.0,669341.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5968,2023-04-26 23,310934.3271484375,0.0,0.0,6800.0,283.3333333333333,0.0,0.0,2100.0,6037.5,13600.0,41933.33333333333,13600.0,1707933.3333333333,37600.0,670908.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5969,2023-04-27 00,292423.6689453125,0.0,0.0,6800.0,566.6666666666666,0.0,0.0,2100.0,6125.0,13600.0,42500.0,13600.0,1708500.0,37600.0,672475.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5970,2023-04-27 01,298519.4724121094,0.0,0.0,6800.0,850.0,0.0,0.0,2100.0,6212.5,13600.0,43066.66666666667,13600.0,1709066.6666666667,37600.0,674041.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5971,2023-04-27 02,292706.5119628906,0.0,0.0,6800.0,1133.3333333333333,0.0,0.0,2100.0,6300.0,13600.0,43633.33333333333,13600.0,1709633.3333333333,37600.0,675608.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5972,2023-04-27 03,295754.2141113281,0.0,0.0,6800.0,1416.6666666666667,0.0,0.0,2100.0,6387.5,13600.0,44200.0,13600.0,1710200.0,37600.0,677175.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5973,2023-04-27 04,297538.66162109375,0.0,0.0,6800.0,1700.0,0.0,0.0,2100.0,6475.0,13600.0,44766.66666666667,13600.0,1710766.6666666667,37600.0,678741.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5974,2023-04-27 05,207144.82067871094,0.0,0.0,6800.0,1983.3333333333335,0.0,0.0,2100.0,6562.5,13600.0,45333.33333333333,13600.0,1711333.3333333333,37600.0,680308.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5975,2023-04-27 06,263595.2375488281,0.0,0.0,6800.0,2266.6666666666665,0.0,0.0,2100.0,6650.0,13600.0,45900.0,13600.0,1711900.0,37600.0,681875.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5976,2023-04-27 07,313876.7590332031,0.0,0.0,6800.0,2550.0,0.0,0.0,2100.0,6737.5,13600.0,46466.66666666667,13600.0,1712466.6666666667,37600.0,683441.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5977,2023-04-27 08,305970.2917480469,0.0,0.0,6800.0,2833.3333333333335,0.0,0.0,2100.0,6825.0,13600.0,47033.33333333333,13600.0,1713033.3333333333,37600.0,685008.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5978,2023-04-27 09,235885.4609375,0.0,0.0,6800.0,3116.6666666666665,0.0,0.0,2100.0,6912.5,13600.0,47600.0,13600.0,1713600.0,37600.0,686575.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5979,2023-04-27 10,331574.6428222656,0.0,0.0,6800.0,3400.0,0.0,0.0,2100.0,7000.0,13600.0,48166.66666666667,13600.0,1714166.6666666667,37600.0,688141.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5980,2023-04-27 11,338688.9929199219,0.0,0.0,6800.0,3683.333333333333,0.0,0.0,2100.0,7087.5,13600.0,48733.33333333333,13600.0,1714733.3333333333,37600.0,689708.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5981,2023-04-27 12,320285.9912109375,0.0,0.0,6800.0,3966.666666666667,0.0,0.0,2100.0,7175.0,13600.0,49300.0,13600.0,1715300.0,37600.0,691275.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5982,2023-04-27 13,315980.5947265625,0.0,0.0,6800.0,4250.0,0.0,0.0,2100.0,7262.5,13600.0,49866.66666666667,13600.0,1715866.6666666667,37600.0,692841.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5983,2023-04-27 14,324625.54833984375,0.0,0.0,6800.0,4533.333333333333,0.0,0.0,2100.0,7350.0,13600.0,50433.333333333336,13600.0,1716433.3333333333,37600.0,694408.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5984,2023-04-27 15,320131.8571777344,0.0,0.0,6800.0,4816.666666666667,0.0,0.0,2100.0,7437.5,13600.0,51000.0,13600.0,1717000.0,37600.0,695975.0000000001,0.0,0.0,0.0,0.0,0.0,0.0
5985,2023-04-27 16,306406.0749511719,0.0,0.0,6800.0,5100.0,0.0,0.0,2100.0,7525.0,13600.0,51566.66666666667,13600.0,1717566.6666666667,37600.0,697541.6666666666,0.0,0.0,0.0,0.0,0.0,0.0
5986,2023-04-27 17,327330.02783203125,0.0,0.0,6800.0,5383.333333333333,0.0,0.0,2100.0,7612.5,13600.0,52133.333333333336,13600.0,1718133.3333333333,30800.0,668508.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5987,2023-04-27 18,183120.72912597656,0.0,0.0,6800.0,5666.666666666667,0.0,0.0,2100.0,7700.0,13600.0,52700.0,13600.0,1718700.0,30800.0,669791.6666666667,0.0,0.0,0.0,0.0,0.0,0.0
5988,2023-04-27 19,330939.4411621094,0.0,0.0,6800.0,5950.0,0.0,0.0,2100.0,7787.5,13600.0,53266.66666666667,13600.0,1719266.6666666667,30800.0,671075.0,0.0,0.0,0.0,0.0,0.0,0.0
5989,2023-04-27 20,343463.9375,0.0,0.0,6800.0,6233.333333333333,0.0,0.0,2100.0,7875.0,13600.0,53833.333333333336,13600.0,1719833.3333333333,30800.0,672358.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5990,2023-04-27 21,74074.41235351562,0.0,0.0,6800.0,6516.666666666667,0.0,0.0,2100.0,7962.5,13600.0,54400.0,13600.0,1720400.0,30800.0,673641.6666666667,0.0,0.0,0.0,0.0,0.0,0.0
5991,2023-04-27 22,5965.503173828125,0.0,0.0,6800.0,6800.0,0.0,0.0,2100.0,8050.0,13600.0,54966.66666666667,13600.0,1720966.6666666667,30800.0,674925.0,0.0,0.0,0.0,0.0,0.0,0.0
5992,2023-04-27 23,118996.23779296875,0.0,0.0,6800.0,7083.333333333334,0.0,0.0,2100.0,8137.5,13600.0,55533.333333333336,13600.0,1721533.3333333333,30800.0,676208.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
5993,2023-04-28 00,269308.88427734375,0.0,0.0,6800.0,7366.666666666666,0.0,0.0,2100.0,8225.0,13600.0,56100.0,13600.0,1722100.0,30800.0,677491.6666666667,0.0,0.0,0.0,0.0,0.0,0.0
5994,2023-04-28 01,284314.208984375,0.0,0.0,6800.0,7650.0,0.0,0.0,2100.0,8312.5,13600.0,56666.66666666667,13600.0,1722666.6666666667,30800.0,678775.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,2023-04-28 02,306240.8195800781,0.0,0.0,6800.0,7933.333333333334,0.0,0.0,2100.0,8400.0,13600.0,57233.333333333336,13600.0,1723233.3333333333,30800.0,680058.3333333333,0.0,0.0,0.0,0.0,0.0,0.0
